theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,태동기,60.8,-2.62,1.62,5,AMAT,후발주,552.64,10.15,26.73,76.1,1.28,7.4,False
AI 반도체,S,태동기,60.8,-2.62,1.62,5,NVDA,대장주,204.87,-6.31,-9.18,39.5,0.95,3.5,False
AI 반도체,S,태동기,60.8,-2.62,1.62,5,AMD,대장주,488.45,-6.64,9.64,56.5,1.06,3.3,False
클라우드 SaaS,B,조정기,54.1,-7.45,0.78,2,SNOW,후발주,240.39,-1.55,57.77,71.9,0.55,5.6,False
클라우드 SaaS,B,조정기,54.1,-7.45,0.78,2,MSFT,대장주,390.34,-8.81,-3.46,38.6,0.97,3.5,False
클라우드 SaaS,B,조정기,54.1,-7.45,0.78,2,CRM,대장주,166.45,-11.81,0.37,44.1,0.82,3.5,False
방위산업,C,소멸,61.9,1.93,0.96,1,RTX,대장주,184.21,2.68,3.86,61.0,1.08,7.1,False
방위산업,C,소멸,61.9,1.93,0.96,1,GD,후발주,358.86,5.08,5.13,64.8,1.17,7.0,False
방위산업,C,소멸,61.9,1.93,0.96,1,LMT,대장주,548.68,5.71,6.22,65.5,0.84,6.9,False
원자력 에너지,B,소멸,40.1,-8.08,1.31,3,CEG,대장주,246.71,-6.76,-10.11,30.1,0.98,3.5,False
원자력 에너지,B,소멸,40.1,-8.08,1.31,3,VST,대장주,146.38,-4.76,2.64,47.6,0.83,3.2,False
원자력 에너지,B,소멸,40.1,-8.08,1.31,3,UEC,후발주,10.63,-24.82,-30.84,38.0,1.59,2.4,False
사이버보안,A,태동기,55.8,-4.47,1.17,4,PANW,대장주,279.53,0.1,22.71,60.2,0.78,6.5,False
사이버보안,A,태동기,55.8,-4.47,1.17,4,FTNT,후발주,145.06,-3.08,23.26,64.2,1.04,5.6,False
사이버보안,A,태동기,55.8,-4.47,1.17,4,CRWD,대장주,691.53,-3.83,22.92,55.8,0.94,4.6,False
바이오헬스케어,B,조정기,49.9,-0.51,1.07,3,LLY,대장주,1160.95,3.17,14.49,72.0,1.12,7.8,False
바이오헬스케어,B,조정기,49.9,-0.51,1.07,3,REGN,대장주,611.48,-2.74,-14.93,38.0,0.83,3.7,False
바이오헬스케어,B,조정기,49.9,-0.51,1.07,3,MRNA,후발주,49.64,-3.78,-1.55,56.3,0.94,2.6,False
로봇 자동화,A,소멸,44.1,-6.94,1.33,5,TER,대장주,381.4,-6.26,5.0,55.9,1.16,4.0,False
로봇 자동화,A,소멸,44.1,-6.94,1.33,5,ISRG,대장주,412.9,-1.41,-4.48,36.0,0.92,3.8,False
에너지 원유,C,소멸,40.6,-2.77,0.92,1,CVX,대장주,185.82,-1.34,0.82,41.8,0.81,3.4,False
에너지 원유,C,소멸,40.6,-2.77,0.92,1,XOM,대장주,146.6,-3.58,-2.62,35.7,0.92,3.1,False
에너지 원유,C,소멸,40.6,-2.77,0.92,1,SLB,후발주,56.0,-3.46,1.65,46.7,0.9,3.1,False
금융,B,태동기,59.2,0.82,1.05,2,BAC,후발주,55.16,2.36,11.25,75.8,0.86,6.6,False
금융,B,태동기,59.2,0.82,1.05,2,JPM,대장주,313.49,0.84,4.41,61.4,0.95,5.7,False
금융,B,태동기,59.2,0.82,1.05,2,GS,대장주,1035.64,-5.21,8.87,58.7,1.1,3.5,False
금 귀금속,B,소멸,38.7,-10.05,1.31,2,GOLD,대장주,43.29,5.64,5.35,54.5,0.84,7.3,False
금 귀금속,B,소멸,38.7,-10.05,1.31,2,NEM,대장주,97.59,-9.91,-17.77,36.0,1.18,3.5,False
금 귀금속,B,소멸,38.7,-10.05,1.31,2,AG,후발주,16.92,-14.42,-29.38,35.9,1.26,2.7,False
