theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,소멸,22.6,-16.29,1.23,4,NVDA,대장주,190.01,-10.4,-5.04,40.4,1.01,3.5,False
AI 반도체,S,소멸,22.6,-16.29,1.23,4,AMD,대장주,429.56,-22.23,-26.05,29.1,1.12,2.9,False
AI 반도체,S,소멸,22.6,-16.29,1.23,4,AMAT,후발주,436.45,-21.21,-39.63,25.9,0.88,2.7,False
클라우드 SaaS,B,태동기,54.8,9.95,0.94,3,CRM,대장주,188.38,15.57,20.25,68.0,1.15,8.0,False
클라우드 SaaS,B,태동기,54.8,9.95,0.94,3,SNOW,후발주,282.9,5.64,11.16,61.8,1.1,6.3,False
클라우드 SaaS,B,태동기,54.8,9.95,0.94,3,MSFT,대장주,390.54,0.05,4.7,53.9,1.01,5.0,False
방위산업,A,조정기,45.5,2.23,1.25,4,RTX,대장주,215.25,10.45,13.45,75.7,1.55,8.4,False
방위산업,A,조정기,45.5,2.23,1.25,4,LMT,대장주,569.2,10.66,11.73,72.3,1.51,7.8,False
방위산업,A,조정기,45.5,2.23,1.25,4,GD,후발주,380.96,2.09,8.02,55.7,1.32,6.7,False
원자력 에너지,B,소멸,35.0,-7.8,0.84,2,CEG,대장주,257.95,-6.17,3.86,56.3,0.89,3.8,False
원자력 에너지,B,소멸,35.0,-7.8,0.84,2,VST,대장주,142.81,-14.35,-9.97,36.0,0.98,2.9,False
원자력 에너지,B,소멸,35.0,-7.8,0.84,2,UEC,후발주,9.04,-7.09,-15.2,37.3,1.0,2.1,False
사이버보안,B,조정기,33.8,-2.04,0.74,3,CRWD,대장주,179.38,-4.8,-5.98,36.3,0.8,3.0,False
사이버보안,B,조정기,33.8,-2.04,0.74,3,FTNT,후발주,153.22,-1.18,-0.26,36.5,1.19,3.0,False
사이버보안,B,조정기,33.8,-2.04,0.74,3,PANW,대장주,314.15,-6.3,-7.88,37.0,0.86,2.9,False
바이오헬스케어,A,소멸,22.9,-2.76,0.95,4,REGN,대장주,695.42,6.79,11.53,62.2,1.15,7.8,False
바이오헬스케어,A,소멸,22.9,-2.76,0.95,4,LLY,대장주,1210.02,4.04,0.88,48.5,0.85,6.6,False
바이오헬스케어,A,소멸,22.9,-2.76,0.95,4,MRNA,후발주,54.49,-6.16,-22.19,11.2,0.71,2.2,False
로봇 자동화,B,소멸,25.1,-4.58,0.66,2,ISRG,대장주,353.1,3.64,-11.21,33.8,1.0,4.0,False
로봇 자동화,B,소멸,25.1,-4.58,0.66,2,TER,대장주,319.41,-13.55,-33.98,37.9,1.23,3.5,False
에너지 원유,C,소멸,71.7,-0.93,1.07,0,XOM,대장주,156.75,1.49,14.65,84.1,0.97,7.0,False
에너지 원유,C,소멸,71.7,-0.93,1.07,0,SLB,후발주,48.96,2.71,5.31,56.8,1.3,6.8,False
에너지 원유,C,소멸,71.7,-0.93,1.07,0,CVX,대장주,191.86,-0.58,15.75,76.6,0.98,6.5,False
금융,B,태동기,61.5,1.12,0.96,3,JPM,대장주,344.71,-1.01,5.78,58.5,0.84,4.4,False
금융,B,태동기,61.5,1.12,0.96,3,BAC,후발주,61.07,-0.89,7.18,61.0,0.94,4.2,False
금융,B,태동기,61.5,1.12,0.96,3,GS,대장주,980.75,-10.69,-3.03,39.9,1.09,2.9,False
금 귀금속,C,소멸,44.0,-4.06,0.84,1,GOLD,대장주,40.15,-0.15,-3.51,44.2,0.74,4.0,False
금 귀금속,C,소멸,44.0,-4.06,0.84,1,NEM,대장주,91.34,-4.61,-2.21,42.2,0.91,3.8,False
금 귀금속,C,소멸,44.0,-4.06,0.84,1,AG,후발주,15.22,-12.07,-10.26,33.8,1.01,2.7,False
