theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,B,소멸,40.7,-1.51,0.96,3,NVDA,대장주,196.51,-3.33,2.07,49.7,0.96,3.9,False
AI 반도체,B,소멸,40.7,-1.51,0.96,3,AMD,대장주,494.95,-1.71,-5.11,45.7,1.03,3.4,False
AI 반도체,B,소멸,40.7,-1.51,0.96,3,AMAT,후발주,516.89,-1.68,-17.54,43.0,0.68,3.2,False
클라우드 SaaS,B,태동기,47.2,-2.78,1.05,2,CRM,대장주,173.6,-0.11,9.62,53.2,0.99,5.6,False
클라우드 SaaS,B,태동기,47.2,-2.78,1.05,2,MSFT,대장주,389.1,-3.28,4.32,50.2,0.84,3.9,False
클라우드 SaaS,B,태동기,47.2,-2.78,1.05,2,SNOW,후발주,272.92,-0.52,9.62,58.8,0.73,3.8,False
방위산업,A,태동기,48.2,6.39,1.08,5,RTX,대장주,218.42,12.33,16.19,71.0,1.32,8.2,False
방위산업,A,태동기,48.2,6.39,1.08,5,LMT,대장주,580.0,13.83,14.31,68.9,1.47,7.7,False
방위산업,A,태동기,48.2,6.39,1.08,5,GD,후발주,389.14,5.0,12.73,68.0,1.1,7.0,False
원자력 에너지,B,조정기,48.3,4.46,0.93,2,CEG,대장주,270.0,6.51,2.26,76.8,0.87,7.6,False
원자력 에너지,B,조정기,48.3,4.46,0.93,2,UEC,후발주,9.91,5.43,-8.24,50.1,1.1,5.2,False
원자력 에너지,B,조정기,48.3,4.46,0.93,2,VST,대장주,157.08,-0.58,-3.92,51.5,0.81,3.4,False
사이버보안,A,조정기,42.8,-3.78,1.0,4,FTNT,후발주,152.38,-4.98,0.68,42.6,0.92,3.1,False
사이버보안,A,조정기,42.8,-3.78,1.0,4,CRWD,대장주,180.11,-9.26,2.76,40.5,0.78,3.0,False
사이버보안,A,조정기,42.8,-3.78,1.0,4,PANW,대장주,317.32,-8.99,4.31,41.8,0.83,3.0,False
바이오헬스케어,B,조정기,27.7,-0.23,0.84,3,LLY,대장주,1197.53,4.41,-0.88,41.3,0.7,6.3,False
바이오헬스케어,B,조정기,27.7,-0.23,0.84,3,REGN,대장주,667.17,-0.74,5.41,45.6,1.04,4.3,False
바이오헬스케어,B,조정기,27.7,-0.23,0.84,3,MRNA,후발주,55.63,-6.49,-17.3,16.2,0.61,2.2,False
로봇 자동화,B,조정기,37.5,1.64,0.73,3,TER,대장주,334.77,0.3,-23.37,47.7,0.83,4.1,False
로봇 자동화,B,조정기,37.5,1.64,0.73,3,ISRG,대장주,356.83,1.04,-11.83,30.6,1.17,3.9,False
에너지 원유,C,소멸,71.4,0.72,1.0,0,SLB,후발주,51.53,11.08,9.64,72.6,1.41,7.6,False
에너지 원유,C,소멸,71.4,0.72,1.0,0,XOM,대장주,154.77,4.32,13.35,74.2,0.92,7.1,False
에너지 원유,C,소멸,71.4,0.72,1.0,0,CVX,대장주,190.0,0.15,11.07,76.1,0.82,6.0,False
금융,B,태동기,58.4,1.5,0.81,3,JPM,대장주,356.2,5.11,8.74,65.7,0.78,7.4,False
금융,B,태동기,58.4,1.5,0.81,3,BAC,후발주,62.13,2.83,7.34,63.0,1.03,6.7,False
금융,B,태동기,58.4,1.5,0.81,3,GS,대장주,1048.23,-0.64,2.81,50.8,0.88,3.4,False
금 귀금속,C,소멸,49.9,7.05,0.87,1,GOLD,대장주,41.11,9.42,-1.93,42.5,0.87,7.5,False
금 귀금속,C,소멸,49.9,7.05,0.87,1,NEM,대장주,93.47,4.79,-2.77,46.6,0.97,6.6,False
금 귀금속,C,소멸,49.9,7.05,0.87,1,AG,후발주,16.22,2.33,-3.97,48.4,0.96,4.1,False
