ticker,name,sector,grade,score,nature,price,drop,bounce,roe,fwd_pe,quality,analyst_rec,analyst_upside,insider_signal,rsi,shares,amount,stop_loss,stop_pct,target_1,target_2,target_3,risk_reward,reasons,warnings
KLAC,KLA Corporation,Technology,BUY,46.156,MOSTLY_TEMPORARY,198.11000061035156,-0.3433760690028446,0.16405192883499564,0.87496,30.2,80.624,buy,0.1652710615314724,SELLING,45.19590563184952,25,4952.75,182.26,-0.07999999999999993,235.95,268.83,288.56,4.5,Quality 81/100 (top tier) | Strong bounce +16.4% | Analyst: buy (27),Fwd PE 30.2 (expensive) | Insider selling (13 sells) | 고PER(30x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
QCOM,QUALCOMM Incorporated,Technology,WATCH,30.0,STRUCTURAL,167.86000061035156,-0.3288184909254309,0.1371858269512121,0.33754003,16.4,86.071,hold,0.16029226736566177,SELLING,48.242851964209855,29,4867.94,154.43,-0.07999999999999999,198.85,224.47,239.85,4.2,Quality 86/100 (top tier) | Strong bounce +13.7%,Insider selling (11 sells) | Structural decline — score ×0.5
LRCX,Lam Research Corporation,Technology,BUY,58.311325,MOSTLY_TEMPORARY,311.3500061035156,-0.2814944366847034,0.233802253112678,0.65066004,27.0,89.2453,strong_buy,0.18236399550345261,SELLING,51.28780555467554,16,4981.6,286.44,-0.07999999999999995,342.84,388.08,415.23,3.1,Quality 89/100 (top tier) | Strong bounce +23.4% | Analyst: strong_buy (31),Insider selling (10 sells)
MRVL,"Marvell Technology, Inc.",Technology,WATCH,40.83204129166667,MOSTLY_TEMPORARY,218.72000122070312,-0.3086181550634508,0.338555749024474,0.16028,35.0,71.32816516666666,strong_buy,0.17462600585223115,SELLING,58.8034924611023,22,4811.84,201.22,-0.07999999999999992,239.88,278.11,301.06,3.4,Strong bounce +33.9% | Analyst: strong_buy (40),Fwd PE 35.0 (expensive) | Insider selling (7 sells) | 고PER(35x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
NFLX,"Netflix, Inc.",Communication Services,BUY,59.87795,MOSTLY_TEMPORARY,74.13999938964844,-0.3121811043702437,0.09674557785723935,0.49541,19.4,83.5118,buy,0.2683661990828163,SELLING,77.99661510504475,67,4967.38,68.21,-0.08000000000000003,87.69,97.74,103.77,4.0,Quality 84/100 (top tier) | Bounce +9.7% | Analyst: buy (45),Insider selling (7 sells)
AMAT,"Applied Materials, Inc.",Technology,BUY,45.09955,MOSTLY_TEMPORARY,539.1400146484375,-0.25430150117781813,0.23528468225290133,0.39692003,31.6,88.3982,strong_buy,0.16677875876395742,SELLING,52.06337551333495,9,4852.26,496.01,-0.07999999999999996,579.73,651.36,694.35,2.6,Quality 88/100 (top tier) | Strong bounce +23.5% | Analyst: strong_buy (35),Fwd PE 31.6 (expensive) | Insider selling (10 sells) | 고PER(32x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
ROL,"Rollins, Inc.",Consumer Cyclical,BUY,53.144999999999996,TEMPORARY,37.7400016784668,-0.3355195630970344,0.024708113010323194,0.37008998,28.9,80.58,hold,0.20795548489666127,SELLING,15.95327808202201,132,4981.68,35.73,-0.05338897225045396,46.81,51.8,54.8,7.0,Quality 81/100 (top tier) | RSI 16 (oversold),Insider selling (1 sells)
GLW,Corning Incorporated,Technology,WATCH,37.08130833333333,MOSTLY_TEMPORARY,165.67999267578125,-0.35202788105198457,0.3355903958071973,0.16813,38.3,56.32523333333334,strong_buy,0.15523901496861417,SELLING,56.3101863446074,30,4970.4,152.43,-0.08000000000000003,189.87,222.78,242.53,4.3,Strong bounce +33.6% | Analyst: strong_buy (15),Fwd PE 38.3 (expensive) | Insider selling (11 sells) | 고PER(38x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
CIEN,Ciena Corporation,Technology,WATCH,41.303091916666666,MOSTLY_TEMPORARY,412.3900146484375,-0.3422806783916467,0.24826715725850404,0.15464,42.8,61.212367666666665,buy,0.3717759887485147,SELLING,57.443986361015234,12,4948.68,379.4,-0.07999999999999997,478.68,552.84,597.34,4.3,Strong bounce +24.8% | Analyst: buy (19) | Upside to target: +37%,Fwd PE 42.8 (expensive) | Insider selling (14 sells) | 고PER(43x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
TER,"Teradyne, Inc.",Technology,BUY,47.7611,MOSTLY_TEMPORARY,379.30999755859375,-0.21604249249848734,0.18753324319751144,0.36465,32.8,99.0444,buy,0.18583744167040153,SELLING,60.56011000872214,13,4931.03,348.97,-0.08000000000000003,401.62,442.73,467.4,2.1,Quality 99/100 (top tier) | Strong bounce +18.8% | Analyst: buy (15),Fwd PE 32.8 (expensive) | Insider selling (10 sells) | 고PER(33x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
