theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,B,조정기,54.2,-5.52,0.76,2,NVDA,대장주,214.72,-4.64,3.81,59.5,0.82,3.8,False
AI 반도체,B,조정기,54.2,-5.52,0.76,2,AMD,대장주,473.25,-8.0,-9.33,47.1,0.7,3.7,False
AI 반도체,B,조정기,54.2,-5.52,0.76,2,AMAT,후발주,492.32,-2.83,-8.09,44.1,0.92,3.2,False
클라우드 SaaS,S,조정기,68.0,-0.2,0.67,4,CRM,대장주,209.17,6.61,27.81,67.6,1.04,7.8,False
클라우드 SaaS,S,조정기,68.0,-0.2,0.67,4,MSFT,대장주,483.24,-2.27,26.84,47.6,0.63,6.2,False
클라우드 SaaS,S,조정기,68.0,-0.2,0.67,4,SNOW,후발주,332.78,1.17,24.14,69.5,0.71,5.9,False
방위산업,A,조정기,37.1,-6.27,0.9,4,RTX,대장주,209.91,-5.86,-1.03,41.5,1.07,3.8,False
방위산업,A,조정기,37.1,-6.27,0.9,4,GD,후발주,384.29,-2.9,-0.64,52.1,0.76,3.2,False
방위산업,A,조정기,37.1,-6.27,0.9,4,LMT,대장주,563.57,-7.41,-3.27,42.2,0.96,3.1,False
원자력 에너지,C,소멸,65.9,1.56,0.91,1,UEC,후발주,12.76,13.83,34.17,79.1,1.08,6.8,False
원자력 에너지,C,소멸,65.9,1.56,0.91,1,CEG,대장주,272.88,-3.26,-0.38,49.6,0.91,3.9,False
원자력 에너지,C,소멸,65.9,1.56,0.91,1,VST,대장주,136.21,-8.05,-16.63,26.1,0.86,2.9,False
사이버보안,A,태동기,53.3,-5.55,1.13,4,PANW,대장주,357.87,-6.87,10.53,54.5,0.89,3.1,False
사이버보안,A,태동기,53.3,-5.55,1.13,4,CRWD,대장주,191.95,-11.52,4.73,42.9,1.07,2.9,False
사이버보안,A,태동기,53.3,-5.55,1.13,4,FTNT,후발주,153.51,-4.06,0.75,39.9,0.76,2.9,False
바이오헬스케어,A,조정기,75.7,5.29,1.24,5,MRNA,후발주,145.13,129.2,168.41,74.7,3.28,8.1,False
바이오헬스케어,A,조정기,75.7,5.29,1.24,5,LLY,대장주,1255.4,6.38,5.11,69.8,0.95,7.7,False
바이오헬스케어,A,조정기,75.7,5.29,1.24,5,REGN,대장주,834.04,3.92,27.29,78.9,0.83,7.5,False
로봇 자동화,B,태동기,49.9,-4.31,1.49,3,ISRG,대장주,378.81,-3.98,12.24,51.9,0.84,3.9,False
로봇 자동화,B,태동기,49.9,-4.31,1.49,3,TER,대장주,375.74,-10.28,7.38,52.2,0.79,3.5,False
에너지 원유,B,조정기,75.4,2.79,0.95,4,XOM,대장주,165.11,3.8,5.89,70.1,1.03,7.7,False
에너지 원유,B,조정기,75.4,2.79,0.95,4,CVX,대장주,205.27,3.53,6.3,70.5,0.96,7.6,False
에너지 원유,B,조정기,75.4,2.79,0.95,4,SLB,후발주,53.87,0.19,2.77,67.6,0.65,4.1,False
금융,B,태동기,51.2,-1.17,1.09,2,JPM,대장주,351.58,-3.1,-0.46,48.6,0.98,3.9,False
금융,B,태동기,51.2,-1.17,1.09,2,GS,대장주,1039.28,-0.01,-2.07,53.3,1.05,3.6,False
금융,B,태동기,51.2,-1.17,1.09,2,BAC,후발주,61.69,-4.34,-0.58,44.7,1.03,3.1,False
금 귀금속,B,과열기,84.5,14.29,1.22,4,NEM,대장주,131.58,11.74,41.2,84.6,1.1,8.2,False
금 귀금속,B,과열기,84.5,14.29,1.22,4,GOLD,대장주,46.21,5.02,17.43,63.0,1.25,7.8,False
금 귀금속,B,과열기,84.5,14.29,1.22,4,AG,후발주,21.09,9.5,29.41,79.4,0.98,7.1,False
