theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,태동기,56.0,3.42,0.67,5,NVDA,대장주,225.3,2.88,8.63,63.9,0.85,7.3,False
AI 반도체,S,태동기,56.0,3.42,0.67,5,AMD,대장주,483.01,-1.28,-3.58,43.0,0.7,4.0,False
AI 반도체,S,태동기,56.0,3.42,0.67,5,AMAT,후발주,534.54,1.34,-4.7,49.7,1.01,3.5,False
클라우드 SaaS,S,과열기,87.8,11.74,0.85,5,CRM,대장주,201.37,7.82,16.61,75.5,0.95,7.7,False
클라우드 SaaS,S,과열기,87.8,11.74,0.85,5,MSFT,대장주,496.88,-0.6,23.88,86.3,0.7,7.2,False
클라우드 SaaS,S,과열기,87.8,11.74,0.85,5,SNOW,후발주,337.38,6.09,24.95,89.0,0.85,6.4,False
방위산업,B,조정기,63.3,-0.12,0.62,3,LMT,대장주,598.01,2.6,16.45,58.0,0.71,6.6,False
방위산업,B,조정기,63.3,-0.12,0.62,3,RTX,대장주,220.48,-1.24,13.44,66.1,0.66,5.4,False
방위산업,B,조정기,63.3,-0.12,0.62,3,GD,후발주,392.96,1.56,6.35,56.7,0.64,5.1,False
원자력 에너지,B,태동기,61.5,4.08,0.93,3,CEG,대장주,278.64,6.72,10.67,53.4,0.88,7.4,False
원자력 에너지,B,태동기,61.5,4.08,0.93,3,UEC,후발주,11.19,4.0,19.94,69.8,0.76,6.1,False
원자력 에너지,B,태동기,61.5,4.08,0.93,3,VST,대장주,146.4,3.55,-4.04,35.3,0.91,4.4,False
사이버보안,A,과열기,84.1,7.69,1.21,5,PANW,대장주,396.0,10.16,11.87,82.5,0.88,7.3,False
사이버보안,A,과열기,84.1,7.69,1.21,5,CRWD,대장주,225.53,8.75,10.68,81.1,0.87,7.2,False
사이버보안,A,과열기,84.1,7.69,1.21,5,FTNT,후발주,165.44,3.33,2.9,65.6,0.81,6.3,False
바이오헬스케어,B,태동기,62.4,1.53,0.91,3,REGN,대장주,805.97,4.39,21.55,93.7,1.05,8.0,False
바이오헬스케어,B,태동기,62.4,1.53,0.91,3,MRNA,후발주,63.65,18.18,0.79,69.4,1.27,6.8,False
바이오헬스케어,B,태동기,62.4,1.53,0.91,3,LLY,대장주,1209.0,1.43,3.41,52.2,0.86,5.4,False
로봇 자동화,B,조정기,68.7,2.34,0.88,3,ISRG,대장주,401.27,7.37,-0.26,82.3,0.75,7.6,False
로봇 자동화,B,조정기,68.7,2.34,0.88,3,TER,대장주,410.52,6.66,27.37,65.0,0.7,7.4,False
에너지 원유,C,소멸,56.3,4.99,0.85,1,CVX,대장주,197.7,4.48,7.53,53.3,1.02,7.4,False
에너지 원유,C,소멸,56.3,4.99,0.85,1,XOM,대장주,158.61,2.43,8.67,53.2,1.03,7.1,False
에너지 원유,C,소멸,56.3,4.99,0.85,1,SLB,후발주,52.06,1.01,10.58,48.7,0.68,5.2,False
금융,B,조정기,70.6,0.78,0.72,2,JPM,대장주,363.11,1.91,5.82,61.0,0.67,6.2,False
금융,B,조정기,70.6,0.78,0.72,2,BAC,후발주,64.09,1.73,4.23,64.4,0.79,5.4,False
금융,B,조정기,70.6,0.78,0.72,2,GS,대장주,1042.63,0.97,-4.82,45.8,0.84,3.5,False
금 귀금속,B,조정기,72.6,5.18,1.3,3,NEM,대장주,114.19,8.31,25.72,78.6,1.08,7.9,False
금 귀금속,B,조정기,72.6,5.18,1.3,3,GOLD,대장주,43.81,4.26,13.26,68.1,0.98,7.6,False
금 귀금속,B,조정기,72.6,5.18,1.3,3,AG,후발주,18.78,8.68,18.26,66.7,0.9,6.9,False
