theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,B,태동기,57.4,-0.3,0.9,3,AMAT,후발주,650.91,10.52,32.83,64.7,1.42,7.4,False
AI 반도체,B,태동기,57.4,-0.3,0.9,3,AMD,대장주,540.88,4.07,3.71,63.2,1.05,7.0,False
AI 반도체,B,태동기,57.4,-0.3,0.9,3,NVDA,대장주,197.58,-0.71,-11.22,47.4,0.99,4.0,False
클라우드 SaaS,B,조정기,65.6,12.55,1.04,3,SNOW,후발주,261.19,15.6,0.02,64.4,1.3,6.7,False
클라우드 SaaS,B,조정기,65.6,12.55,1.04,3,MSFT,대장주,384.28,5.15,-12.92,44.4,1.62,6.4,False
클라우드 SaaS,B,조정기,65.6,12.55,1.04,3,CRM,대장주,163.23,6.85,-18.52,41.6,0.85,5.3,False
방위산업,B,조정기,74.3,3.25,0.85,3,RTX,대장주,191.78,3.63,10.05,67.4,0.85,7.4,False
방위산업,B,조정기,74.3,3.25,0.85,3,LMT,대장주,521.82,6.14,1.63,49.0,1.21,6.9,False
방위산업,B,조정기,74.3,3.25,0.85,3,GD,후발주,362.86,5.38,7.48,64.2,0.87,6.7,False
원자력 에너지,B,소멸,48.8,-3.83,0.73,2,CEG,대장주,236.5,-11.74,-13.26,46.2,1.17,3.6,False
원자력 에너지,B,소멸,48.8,-3.83,0.73,2,VST,대장주,153.16,-5.96,-2.91,63.8,0.94,3.4,False
원자력 에너지,B,소멸,48.8,-3.83,0.73,2,UEC,후발주,10.55,-3.21,-31.67,60.8,0.77,2.5,False
사이버보안,S,과열기,81.6,11.54,1.54,7,PANW,대장주,352.04,23.41,18.46,89.6,1.1,7.7,False
사이버보안,S,과열기,81.6,11.54,1.54,7,CRWD,대장주,772.74,14.41,5.71,75.8,0.71,7.1,False
사이버보안,S,과열기,81.6,11.54,1.54,7,FTNT,후발주,158.98,9.43,6.8,75.2,0.98,7.1,False
바이오헬스케어,A,과열기,91.6,4.57,1.03,5,LLY,대장주,1191.74,6.67,11.99,60.8,1.19,7.8,False
바이오헬스케어,A,과열기,91.6,4.57,1.03,5,MRNA,후발주,72.5,19.99,58.85,84.7,1.09,6.9,False
바이오헬스케어,A,과열기,91.6,4.57,1.03,5,REGN,대장주,624.72,0.21,3.62,68.5,0.82,5.3,False
로봇 자동화,A,조정기,64.4,3.69,0.81,5,TER,대장주,427.34,0.03,8.84,60.4,1.22,6.3,False
로봇 자동화,A,조정기,64.4,3.69,0.81,5,ISRG,대장주,402.38,0.14,0.02,41.2,1.03,4.1,False
에너지 원유,C,소멸,22.3,-1.42,0.78,0,XOM,대장주,136.28,-0.45,-8.88,19.5,0.94,3.2,False
에너지 원유,C,소멸,22.3,-1.42,0.78,0,CVX,대장주,165.69,-3.36,-11.66,13.7,1.21,3.1,False
에너지 원유,C,소멸,22.3,-1.42,0.78,0,SLB,후발주,45.09,-3.26,-19.86,11.7,0.87,2.9,False
금융,B,조정기,75.5,1.97,0.86,2,JPM,대장주,334.07,0.19,11.0,70.2,1.0,6.8,False
금융,B,조정기,75.5,1.97,0.86,2,BAC,후발주,58.36,1.09,11.78,73.3,0.95,6.8,False
금융,B,조정기,75.5,1.97,0.86,2,GS,대장주,1019.61,-5.32,-4.22,54.3,1.02,3.3,False
금 귀금속,C,소멸,52.1,0.64,0.83,0,GOLD,대장주,42.53,2.93,6.27,58.4,1.08,7.4,False
금 귀금속,C,소멸,52.1,0.64,0.83,0,AG,후발주,17.04,6.1,-18.82,58.1,0.73,4.4,False
금 귀금속,C,소멸,52.1,0.64,0.83,0,NEM,대장주,93.3,-0.79,-14.79,50.8,0.91,4.0,False
