theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,B,조정기,47.8,3.19,1.06,2,AMD,대장주,503.6,10.18,4.28,60.5,1.12,7.8,False
AI 반도체,B,조정기,47.8,3.19,1.06,2,NVDA,대장주,218.36,-2.7,-2.56,51.0,0.9,3.9,False
AI 반도체,B,조정기,47.8,3.19,1.06,2,AMAT,후발주,454.01,3.55,-17.09,32.6,0.76,3.3,False
클라우드 SaaS,S,태동기,44.4,-5.08,1.32,5,SNOW,후발주,329.72,7.81,-0.76,52.8,1.65,6.8,False
클라우드 SaaS,S,태동기,44.4,-5.08,1.32,5,CRM,대장주,243.0,-5.42,25.7,70.9,0.78,5.0,False
클라우드 SaaS,S,태동기,44.4,-5.08,1.32,5,MSFT,대장주,492.44,-0.88,0.19,56.9,0.85,4.0,False
방위산업,B,소멸,18.4,-2.26,1.05,3,RTX,대장주,198.12,-1.32,-10.77,20.1,0.81,3.8,False
방위산업,B,소멸,18.4,-2.26,1.05,3,LMT,대장주,530.12,-0.27,-12.08,29.8,1.14,3.2,False
방위산업,B,소멸,18.4,-2.26,1.05,3,GD,후발주,354.25,-2.7,-10.14,17.8,1.18,3.0,False
원자력 에너지,B,태동기,54.5,0.68,0.91,3,VST,대장주,147.05,2.5,0.25,63.6,1.16,6.1,False
원자력 에너지,B,태동기,54.5,0.68,0.91,3,CEG,대장주,285.97,-1.4,2.77,60.1,1.15,4.3,False
원자력 에너지,B,태동기,54.5,0.68,0.91,3,UEC,후발주,11.02,-5.16,-2.99,49.0,0.89,2.4,False
사이버보안,A,조정기,51.1,1.02,0.61,4,FTNT,후발주,158.85,2.79,-1.24,56.9,0.76,4.9,False
사이버보안,A,조정기,51.1,1.02,0.61,4,CRWD,대장주,208.86,2.67,-5.83,57.7,0.81,4.4,False
사이버보안,A,조정기,51.1,1.02,0.61,4,PANW,대장주,338.49,3.05,-12.54,46.5,0.91,3.6,False
바이오헬스케어,A,조정기,37.9,-5.17,0.8,4,MRNA,후발주,136.62,-9.41,114.58,51.7,0.33,5.1,False
바이오헬스케어,A,조정기,37.9,-5.17,0.8,4,LLY,대장주,1123.0,-3.2,-7.84,9.7,0.91,3.7,False
바이오헬스케어,A,조정기,37.9,-5.17,0.8,4,REGN,대장주,793.26,-6.9,-0.48,40.4,0.87,3.7,False
로봇 자동화,C,소멸,36.4,-1.32,0.53,1,TER,대장주,370.19,8.4,-8.05,45.3,0.97,7.5,False
로봇 자동화,C,소멸,36.4,-1.32,0.53,1,ISRG,대장주,360.46,-3.07,-10.17,39.7,1.16,3.7,False
에너지 원유,B,태동기,57.7,-0.26,1.07,2,CVX,대장주,212.76,0.46,9.16,62.4,0.98,6.3,False
에너지 원유,B,태동기,57.7,-0.26,1.07,2,XOM,대장주,165.23,0.66,4.1,48.4,1.04,5.1,False
에너지 원유,B,태동기,57.7,-0.26,1.07,2,SLB,후발주,56.01,-3.65,7.02,59.5,0.98,3.3,False
금융,B,태동기,49.3,-1.37,1.03,2,GS,대장주,1019.77,1.53,-1.2,56.7,0.89,4.4,False
금융,B,태동기,49.3,-1.37,1.03,2,JPM,대장주,353.56,-0.75,-3.18,53.2,0.95,4.0,False
금융,B,태동기,49.3,-1.37,1.03,2,BAC,후발주,62.56,0.45,-2.98,59.2,0.99,3.6,False
금 귀금속,B,조정기,44.3,-1.64,0.79,2,GOLD,대장주,45.88,4.7,2.69,50.5,1.88,8.2,False
금 귀금속,B,조정기,44.3,-1.64,0.79,2,NEM,대장주,126.14,0.99,7.27,48.3,0.9,5.6,False
금 귀금속,B,조정기,44.3,-1.64,0.79,2,AG,후발주,20.15,-4.95,5.25,42.9,0.88,3.1,False
