theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,태동기,52.9,4.25,0.91,5,AMAT,후발주,668.0,12.66,49.02,70.2,1.25,7.4,False
AI 반도체,S,태동기,52.9,4.25,0.91,5,AMD,대장주,532.57,3.92,7.47,51.4,0.99,6.7,False
AI 반도체,S,태동기,52.9,4.25,0.91,5,NVDA,대장주,195.74,-4.35,-7.82,32.7,0.96,3.6,False
클라우드 SaaS,C,소멸,13.8,-2.16,1.14,1,SNOW,후발주,227.06,-3.18,29.56,32.5,0.54,3.9,False
클라우드 SaaS,C,소멸,13.8,-2.16,1.14,1,CRM,대장주,150.19,-3.12,-15.17,7.4,1.28,3.7,False
클라우드 SaaS,C,소멸,13.8,-2.16,1.14,1,MSFT,대장주,352.83,-6.88,-14.5,15.3,1.18,3.5,False
방위산업,C,소멸,56.7,-2.23,0.94,1,RTX,대장주,186.59,-3.11,5.66,57.9,0.96,4.0,False
방위산업,C,소멸,56.7,-2.23,0.94,1,LMT,대장주,505.02,-5.13,-4.3,45.3,1.4,3.5,False
방위산업,C,소멸,56.7,-2.23,0.94,1,GD,후발주,344.7,-5.0,0.59,52.0,1.44,3.5,False
원자력 에너지,A,소멸,33.1,-5.82,0.86,4,VST,대장주,167.77,5.78,4.9,63.2,1.11,7.1,False
원자력 에너지,A,소멸,33.1,-5.82,0.86,4,CEG,대장주,268.69,0.57,-6.92,53.0,0.87,4.1,False
원자력 에너지,A,소멸,33.1,-5.82,0.86,4,UEC,후발주,10.59,-7.27,-21.21,31.2,0.95,2.1,False
사이버보안,A,조정기,35.5,0.93,0.65,4,FTNT,후발주,149.93,4.02,17.2,50.3,1.16,6.7,False
사이버보안,A,조정기,35.5,0.93,0.65,4,PANW,대장주,293.09,3.88,17.96,59.3,0.82,6.6,False
사이버보안,A,조정기,35.5,0.93,0.65,4,CRWD,대장주,678.65,-0.63,5.16,39.2,0.85,3.2,False
바이오헬스케어,A,조정기,75.8,8.86,1.28,5,MRNA,후발주,59.75,-3.32,25.5,62.9,1.46,5.9,False
바이오헬스케어,A,조정기,75.8,8.86,1.28,5,LLY,대장주,1127.69,1.41,4.13,50.8,0.98,5.6,False
바이오헬스케어,A,조정기,75.8,8.86,1.28,5,REGN,대장주,620.14,2.01,-1.21,45.2,1.19,5.3,False
로봇 자동화,B,조정기,40.2,-0.57,0.96,3,TER,대장주,471.96,15.52,25.58,59.6,1.64,8.3,False
로봇 자동화,B,조정기,40.2,-0.57,0.96,3,ISRG,대장주,399.69,-0.62,-4.51,35.3,1.14,3.8,False
에너지 원유,C,소멸,31.2,-0.35,0.97,0,XOM,대장주,137.55,-2.27,-7.0,25.4,1.15,3.1,False
에너지 원유,C,소멸,31.2,-0.35,0.97,0,CVX,대장주,172.24,-3.01,-5.57,27.1,1.22,3.1,False
에너지 원유,C,소멸,31.2,-0.35,0.97,0,SLB,후발주,47.42,-5.78,-15.63,18.7,1.53,2.8,False
금융,B,태동기,64.5,-0.76,0.83,2,JPM,대장주,335.12,0.5,11.98,72.3,1.1,7.5,False
금융,B,태동기,64.5,-0.76,0.83,2,BAC,후발주,58.19,2.94,14.47,81.8,1.0,6.9,False
금융,B,태동기,64.5,-0.76,0.83,2,GS,대장주,1065.09,-3.1,7.36,44.6,0.99,3.3,False
금 귀금속,B,소멸,36.5,-10.3,1.05,3,GOLD,대장주,41.45,-2.95,-2.03,51.9,0.97,3.9,False
금 귀금속,B,소멸,36.5,-10.3,1.05,3,NEM,대장주,95.35,-9.77,-11.08,36.2,1.15,3.5,False
금 귀금속,B,소멸,36.5,-10.3,1.05,3,AG,후발주,16.5,-11.05,-16.12,36.3,1.04,2.7,False
