theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,소멸,33.1,-5.32,0.98,4,NVDA,대장주,203.28,-0.12,-3.52,57.5,0.88,4.1,False
AI 반도체,S,소멸,33.1,-5.32,0.98,4,AMD,대장주,503.57,-5.77,-6.29,44.3,0.93,3.2,False
AI 반도체,S,소멸,33.1,-5.32,0.98,4,AMAT,후발주,525.7,-8.64,-14.81,26.7,0.67,2.7,False
클라우드 SaaS,B,조정기,74.7,0.81,1.06,2,CRM,대장주,173.79,1.5,14.5,67.4,0.88,7.4,False
클라우드 SaaS,B,조정기,74.7,0.81,1.06,2,MSFT,대장주,402.29,2.89,6.03,71.4,0.72,7.3,False
클라우드 SaaS,B,조정기,74.7,0.81,1.06,2,SNOW,후발주,274.34,2.12,18.1,71.1,0.73,6.0,False
방위산업,B,소멸,36.3,-2.46,0.92,2,GD,후발주,370.6,-0.58,6.35,74.8,0.89,4.9,False
방위산업,B,소멸,36.3,-2.46,0.92,2,RTX,대장주,194.44,-0.99,4.76,61.5,0.87,4.5,False
방위산업,B,소멸,36.3,-2.46,0.92,2,LMT,대장주,509.54,-2.14,-0.28,54.1,0.76,3.3,False
원자력 에너지,B,소멸,28.8,-4.03,1.16,2,CEG,대장주,253.5,-1.58,-7.5,45.7,0.76,4.0,False
원자력 에너지,B,소멸,28.8,-4.03,1.16,2,VST,대장주,157.99,-0.08,-3.38,44.5,1.2,3.5,False
원자력 에너지,B,소멸,28.8,-4.03,1.16,2,UEC,후발주,9.4,-6.65,-21.73,32.2,0.94,2.2,False
사이버보안,A,태동기,64.1,0.73,1.17,4,CRWD,대장주,198.49,5.63,15.93,58.4,0.92,6.8,False
사이버보안,A,태동기,64.1,0.73,1.17,4,PANW,대장주,348.66,5.56,21.16,55.8,0.87,6.7,False
사이버보안,A,태동기,64.1,0.73,1.17,4,FTNT,후발주,160.36,-0.16,10.8,54.7,0.88,4.8,False
바이오헬스케어,A,조정기,38.1,-2.83,0.83,4,REGN,대장주,672.15,1.37,10.2,65.5,0.72,6.7,False
바이오헬스케어,A,조정기,38.1,-2.83,0.83,4,LLY,대장주,1146.9,-2.96,4.4,33.6,0.84,3.7,False
바이오헬스케어,A,조정기,38.1,-2.83,0.83,4,MRNA,후발주,59.49,-11.22,-6.99,38.0,0.56,2.1,False
로봇 자동화,B,소멸,35.2,-4.03,0.71,2,ISRG,대장주,353.17,-13.25,-13.18,35.7,1.87,4.0,False
로봇 자동화,B,소멸,35.2,-4.03,0.71,2,TER,대장주,333.76,-2.15,-23.79,26.7,0.66,3.7,False
에너지 원유,C,소멸,75.5,2.11,0.98,0,XOM,대장주,148.36,2.66,7.66,75.5,0.92,6.8,False
에너지 원유,C,소멸,75.5,2.11,0.98,0,CVX,대장주,189.71,4.12,9.26,81.2,0.76,6.8,False
에너지 원유,C,소멸,75.5,2.11,0.98,0,SLB,후발주,46.39,-2.05,-3.54,50.1,0.66,3.2,False
금융,B,조정기,68.4,-0.05,1.16,2,BAC,후발주,60.42,1.55,7.51,62.4,1.19,6.4,False
금융,B,조정기,68.4,-0.05,1.16,2,JPM,대장주,338.87,1.3,4.67,60.5,1.0,6.1,False
금융,B,조정기,68.4,-0.05,1.16,2,GS,대장주,1055.03,0.87,-3.79,55.5,1.23,4.2,False
금 귀금속,C,소멸,37.5,-3.58,0.86,1,GOLD,대장주,37.57,-1.24,-11.08,36.7,0.98,3.8,False
금 귀금속,C,소멸,37.5,-3.58,0.86,1,NEM,대장주,89.2,-4.19,-14.06,38.7,1.08,3.6,False
금 귀금속,C,소멸,37.5,-3.58,0.86,1,AG,후발주,15.85,-3.35,-11.94,43.0,0.88,3.1,False
