theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,B,조정기,50.0,14.13,1.13,3,NVDA,대장주,219.22,15.37,7.4,58.9,1.06,7.7,False
AI 반도체,B,조정기,50.0,14.13,1.13,3,AMD,대장주,482.05,12.22,-6.83,47.1,1.24,7.0,False
AI 반도체,B,조정기,50.0,14.13,1.13,3,AMAT,후발주,534.24,22.41,-6.36,46.1,0.96,6.7,False
클라우드 SaaS,S,태동기,64.8,7.73,0.94,5,MSFT,대장주,487.46,24.82,27.16,77.2,1.63,8.6,False
클라우드 SaaS,S,태동기,64.8,7.73,0.94,5,CRM,대장주,192.98,2.44,15.85,63.9,0.83,7.3,False
클라우드 SaaS,S,태동기,64.8,7.73,0.94,5,SNOW,후발주,316.84,12.0,21.25,78.5,1.31,7.0,False
방위산업,A,조정기,75.4,6.78,1.01,5,RTX,대장주,222.31,3.28,14.06,85.3,0.9,7.6,False
방위산업,A,조정기,75.4,6.78,1.01,5,LMT,대장주,577.6,1.48,9.4,74.4,1.02,7.0,False
방위산업,A,조정기,75.4,6.78,1.01,5,GD,후발주,384.08,0.82,2.61,64.9,1.0,5.0,False
원자력 에너지,B,태동기,63.6,10.89,0.78,2,CEG,대장주,265.12,2.78,8.42,59.9,1.05,7.4,False
원자력 에너지,B,태동기,63.6,10.89,0.78,2,UEC,후발주,10.72,18.58,7.96,66.7,1.12,6.6,False
원자력 에너지,B,태동기,63.6,10.89,0.78,2,VST,대장주,140.58,-1.56,-9.2,41.7,1.3,3.5,False
사이버보안,A,태동기,59.9,10.37,1.02,5,CRWD,대장주,209.86,16.99,9.81,55.0,1.02,7.0,False
사이버보안,A,태동기,59.9,10.37,1.02,5,PANW,대장주,362.66,15.44,13.12,54.0,1.05,7.0,False
사이버보안,A,태동기,59.9,10.37,1.02,5,FTNT,후발주,164.13,7.12,4.73,54.6,1.22,7.0,False
바이오헬스케어,A,조정기,51.7,3.45,0.91,4,REGN,대장주,768.58,10.52,15.95,78.4,1.24,8.2,False
바이오헬스케어,A,조정기,51.7,3.45,0.91,4,LLY,대장주,1169.86,-3.32,-3.78,50.1,1.43,4.3,False
바이오헬스케어,A,조정기,51.7,3.45,0.91,4,MRNA,후발주,56.26,3.24,-23.77,34.3,1.01,2.7,False
로봇 자동화,A,가속기,63.9,11.36,1.27,4,TER,대장주,389.39,21.91,10.76,65.5,1.12,7.9,False
로봇 자동화,A,가속기,63.9,11.36,1.27,4,ISRG,대장주,375.2,6.26,-9.61,41.6,0.76,6.2,False
에너지 원유,C,소멸,51.6,-2.28,0.96,1,SLB,후발주,49.91,1.94,5.23,59.8,0.92,5.7,False
에너지 원유,C,소멸,51.6,-2.28,0.96,1,XOM,대장주,151.63,-3.27,7.44,61.8,0.97,4.1,False
에너지 원유,C,소멸,51.6,-2.28,0.96,1,CVX,대장주,186.41,-2.84,5.93,53.4,1.17,3.5,False
금융,B,태동기,62.0,2.33,0.97,2,JPM,대장주,359.24,4.22,8.66,66.1,0.76,7.3,False
금융,B,태동기,62.0,2.33,0.97,2,GS,대장주,1060.38,8.12,2.99,44.0,0.96,6.8,False
금융,B,태동기,62.0,2.33,0.97,2,BAC,후발주,63.25,3.57,8.49,61.5,0.81,6.5,False
금 귀금속,C,소멸,73.1,13.74,1.24,1,GOLD,대장주,43.33,7.92,4.97,69.5,1.11,7.9,False
금 귀금속,C,소멸,73.1,13.74,1.24,1,NEM,대장주,104.29,14.18,11.9,72.3,0.93,7.8,False
금 귀금속,C,소멸,73.1,13.74,1.24,1,AG,후발주,17.61,15.7,11.46,61.7,1.24,7.2,False
