theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,가속기,60.4,10.46,1.37,7,AMAT,후발주,567.25,25.22,28.92,77.0,1.24,7.5,False
AI 반도체,S,가속기,60.4,10.46,1.37,7,AMD,대장주,511.57,9.69,13.76,57.2,0.96,7.0,True
AI 반도체,S,가속기,60.4,10.46,1.37,7,NVDA,대장주,205.19,0.04,-12.86,42.3,0.85,4.1,False
클라우드 SaaS,B,태동기,51.6,-4.94,0.85,2,SNOW,후발주,232.78,-2.3,54.4,67.6,0.56,5.6,False
클라우드 SaaS,B,태동기,51.6,-4.94,0.85,2,MSFT,대장주,390.74,-6.22,-4.36,38.9,0.96,3.5,False
클라우드 SaaS,B,태동기,51.6,-4.94,0.85,2,CRM,대장주,165.89,-10.42,-0.75,41.5,0.83,3.5,False
방위산업,C,소멸,57.8,1.89,0.88,1,GD,후발주,360.22,3.98,5.75,63.2,1.13,6.9,False
방위산업,C,소멸,57.8,1.89,0.88,1,LMT,대장주,540.33,3.16,4.51,55.7,0.88,6.2,False
방위산업,C,소멸,57.8,1.89,0.88,1,RTX,대장주,183.53,1.4,4.9,58.2,1.0,6.1,False
원자력 에너지,C,소멸,40.3,-0.13,1.19,1,CEG,대장주,253.76,-0.42,-7.67,29.2,0.95,3.8,False
원자력 에너지,C,소멸,40.3,-0.13,1.19,1,VST,대장주,148.02,-0.5,4.31,41.8,0.87,3.4,False
원자력 에너지,C,소멸,40.3,-0.13,1.19,1,UEC,후발주,11.03,-12.81,-25.52,40.7,1.6,2.5,False
사이버보안,B,태동기,51.9,-1.28,1.01,3,PANW,대장주,279.62,2.78,17.38,57.7,0.78,6.6,False
사이버보안,B,태동기,51.9,-1.28,1.01,3,FTNT,후발주,146.3,1.12,20.06,62.0,0.99,6.6,False
사이버보안,B,태동기,51.9,-1.28,1.01,3,CRWD,대장주,682.8,1.76,17.73,52.7,0.8,6.5,False
바이오헬스케어,A,태동기,53.0,3.98,1.04,5,LLY,대장주,1133.0,0.14,12.74,62.4,1.0,6.7,False
바이오헬스케어,A,태동기,53.0,3.98,1.04,5,MRNA,후발주,49.91,5.21,-0.24,58.1,0.92,6.0,False
바이오헬스케어,A,태동기,53.0,3.98,1.04,5,REGN,대장주,612.14,-3.67,-14.0,39.5,0.8,3.7,False
로봇 자동화,B,조정기,40.4,-0.46,1.11,3,TER,대장주,403.2,12.65,13.13,58.8,1.04,7.7,False
로봇 자동화,B,조정기,40.4,-0.46,1.11,3,ISRG,대장주,411.06,-2.61,-3.97,36.0,0.84,3.7,False
에너지 원유,C,소멸,41.0,-0.21,0.93,0,SLB,후발주,56.18,2.39,1.3,47.2,0.93,4.9,False
에너지 원유,C,소멸,41.0,-0.21,0.93,0,CVX,대장주,187.22,-0.05,1.23,43.6,0.91,3.4,False
에너지 원유,C,소멸,41.0,-0.21,0.93,0,XOM,대장주,147.01,-1.94,-3.12,37.0,0.96,3.2,False
금융,B,태동기,63.1,1.99,1.08,3,JPM,대장주,320.72,2.67,6.94,64.4,0.96,7.4,False
금융,B,태동기,63.1,1.99,1.08,3,GS,대장주,1062.75,2.32,10.16,61.1,1.06,6.8,False
금융,B,태동기,63.1,1.99,1.08,3,BAC,후발주,56.02,4.07,12.96,77.4,0.83,6.7,False
금 귀금속,C,소멸,43.4,1.51,1.12,0,GOLD,대장주,44.23,11.64,9.6,52.6,0.87,7.5,False
금 귀금속,C,소멸,43.4,1.51,1.12,0,NEM,대장주,100.23,0.52,-13.64,40.9,1.11,4.1,False
금 귀금속,C,소멸,43.4,1.51,1.12,0,AG,후발주,17.65,3.88,-22.04,41.7,1.16,3.5,False
