theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,태동기,59.9,9.0,0.87,5,AMAT,후발주,617.11,11.67,44.75,77.5,1.26,7.5,False
AI 반도체,S,태동기,59.9,9.0,0.87,5,AMD,대장주,537.37,10.02,20.06,53.1,1.03,6.9,False
AI 반도체,S,태동기,59.9,9.0,0.87,5,NVDA,대장주,210.69,2.84,-5.61,49.9,0.86,4.9,False
클라우드 SaaS,B,조정기,33.0,-3.65,0.95,2,SNOW,후발주,232.29,-3.37,39.12,38.4,0.6,5.3,False
클라우드 SaaS,B,조정기,33.0,-3.65,0.95,2,MSFT,대장주,379.4,-2.8,-9.7,18.6,1.03,3.7,False
클라우드 SaaS,B,조정기,33.0,-3.65,0.95,2,CRM,대장주,151.78,-8.81,-15.51,24.4,1.3,3.5,False
방위산업,C,소멸,53.3,1.32,0.83,1,RTX,대장주,185.6,0.75,6.59,56.1,1.09,6.0,False
방위산업,C,소멸,53.3,1.32,0.83,1,GD,후발주,350.01,-2.47,3.02,52.2,1.49,3.7,False
방위산업,C,소멸,53.3,1.32,0.83,1,LMT,대장주,510.95,-6.88,-1.59,43.2,1.26,3.2,False
원자력 에너지,B,조정기,43.2,4.96,0.8,3,CEG,대장주,274.06,11.09,-2.56,42.8,0.99,7.5,False
원자력 에너지,B,조정기,43.2,4.96,0.8,3,VST,대장주,163.75,11.87,13.72,53.3,1.09,7.0,False
원자력 에너지,B,조정기,43.2,4.96,0.8,3,UEC,후발주,12.01,12.98,-5.8,42.3,1.18,6.1,False
사이버보안,B,조정기,43.1,-0.64,0.58,3,PANW,대장주,287.78,2.95,16.67,53.2,0.81,6.6,False
사이버보안,B,조정기,43.1,-0.64,0.58,3,FTNT,후발주,144.73,-0.23,11.33,57.5,1.18,5.6,False
사이버보안,B,조정기,43.1,-0.64,0.58,3,CRWD,대장주,684.86,-0.96,5.35,41.5,0.8,3.4,False
바이오헬스케어,A,태동기,55.2,6.01,1.1,5,MRNA,후발주,63.96,28.85,32.92,76.5,1.75,7.4,False
바이오헬스케어,A,태동기,55.2,6.01,1.1,5,REGN,대장주,609.94,-0.25,-6.13,47.9,1.07,4.1,False
바이오헬스케어,A,태동기,55.2,6.01,1.1,5,LLY,대장주,1098.57,-5.37,7.82,48.6,0.9,3.8,False
로봇 자동화,A,태동기,44.4,4.33,0.53,5,TER,대장주,437.92,14.82,27.22,61.4,1.5,8.2,False
로봇 자동화,A,태동기,44.4,4.33,0.53,5,ISRG,대장주,406.78,-1.48,-9.41,40.7,1.02,4.0,False
에너지 원유,C,소멸,38.9,-5.86,1.01,1,XOM,대장주,137.81,-6.0,-11.82,38.3,1.39,3.1,False
에너지 원유,C,소멸,38.9,-5.86,1.01,1,CVX,대장주,173.63,-6.56,-9.25,37.8,1.15,2.9,False
에너지 원유,C,소멸,38.9,-5.86,1.01,1,SLB,후발주,48.09,-14.12,-15.6,33.2,1.33,2.7,False
금융,B,조정기,66.2,1.81,1.1,2,JPM,대장주,325.22,3.74,7.7,71.5,1.22,7.9,False
금융,B,조정기,66.2,1.81,1.1,2,GS,대장주,1096.56,5.88,12.14,61.7,1.08,7.1,False
금융,B,조정기,66.2,1.81,1.1,2,BAC,후발주,56.2,1.89,10.27,83.3,1.06,6.9,False
금 귀금속,B,조정기,41.1,6.16,1.32,3,NEM,대장주,103.79,6.35,-3.13,42.8,1.26,7.5,False
금 귀금속,B,조정기,41.1,6.16,1.32,3,AG,후발주,18.0,6.38,-9.73,36.2,1.14,5.5,False
금 귀금속,B,조정기,41.1,6.16,1.32,3,GOLD,대장주,42.25,-2.4,3.02,49.8,0.95,3.9,False
