ticker,name,sector,grade,score,nature,price,drop,bounce,roe,fwd_pe,quality,analyst_rec,analyst_upside,insider_signal,rsi,shares,amount,stop_loss,stop_pct,target_1,target_2,target_3,risk_reward,reasons,warnings
SNDK,Sandisk Corporation,Technology,STRONG BUY,78.93615,MOSTLY_TEMPORARY,1554.989990234375,-0.33405139604523554,0.5306676587154963,0.9164,5.9,99.7446,buy,0.36662422266381134,SELLING,43.649341804298246,3,4664.97,1430.59,-0.08000000000000002,1675.45,2005.22,2203.09,3.6,Quality 100/100 (top tier) | Fwd PE 5.9 (cheap) | Strong bounce +53.1% | Analyst: buy (23) | Upside to target: +37%,Insider selling (9 sells)
APP,Applovin Corporation,Communication Services,STRONG BUY,64.4435,MOSTLY_TEMPORARY,313.5799865722656,-0.48903376187895586,0.050202586885771006,2.03686,14.9,77.774,buy,0.6406782958096816,SELLING,48.606522632775764,15,4703.7,292.5,-0.06722363503707743,456.15,534.92,582.19,10.5,Bounce +5.0% | Analyst: buy (31) | Upside to target: +64%,Insider selling (7 sells)
KLAC,KLA Corporation,Technology,BUY,57.156,MOSTLY_TEMPORARY,172.94000244140625,-0.4261526595067619,0.017306915549619512,0.87496,25.9,80.624,buy,0.3517360356192899,SELLING,15.053740918816288,28,4842.32,164.29,-0.050000000000000065,235.68,268.53,288.23,11.1,Quality 81/100 (top tier) | Analyst: buy (26) | Upside to target: +35% | RSI 15 (oversold),Insider selling (9 sells)
QCOM,QUALCOMM Incorporated,Technology,PASS,26.0,STRUCTURAL,168.57000732421875,-0.32597955743363,0.14199584463925075,0.33754003,16.5,86.071,none,0.14551818235747763,SELLING,54.28221823280906,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality 86/100 (top tier) | Strong bounce +14.2%,Insider selling (11 sells) | Structural decline — score ×0.5
TTD,"The Trade Desk, Inc.",Communication Services,WATCH,42.0,MIXED,15.09000015258789,-0.35759896553334103,0.15809673536708227,0.15441,15.2,77.2154,hold,-0.11287806494367127,SELLING,63.08538953370606,331,4994.79,13.88,-0.07999999999999993,18.26,20.87,22.44,4.8,Strong bounce +15.8%,Insider selling (2 sells) | Mixed signals — score ×0.75
GLW,Corning Incorporated,Technology,BUY,46.08130833333333,MOSTLY_TEMPORARY,146.0,-0.42792085286300374,0.1791609338463187,0.16813,33.8,56.32523333333334,strong_buy,0.3109589041095891,SELLING,31.210198321416016,34,4964.0,134.95,-0.07566532000009712,189.51,222.36,242.07,6.9,Strong bounce +17.9% | Analyst: strong_buy (15) | Upside to target: +31%,Fwd PE 33.8 (expensive) | Insider selling (11 sells) | 고PER(34x) × 금리 페널티 -8점 | 매크로 환경 페널티 -8점 적용
FSLR,"First Solar, Inc.",Technology,BUY,51.0,MIXED,207.4199981689453,-0.3482482382751129,0.041055974956103414,0.18509,9.0,76.31066566666667,buy,0.3272811686433325,SELLING,32.40884903006389,24,4978.08,193.26,-0.06825375067762288,258.75,288.5,306.35,5.7,Fwd PE 9.0 (cheap) | Analyst: buy (30) | Upside to target: +33%,Insider selling (4 sells) | Mixed signals — score ×0.75
ROL,"Rollins, Inc.",Consumer Cyclical,WATCH,39.144999999999996,MOSTLY_TEMPORARY,35.709999084472656,-0.3429042609615374,0.0,0.37008998,27.5,80.58,hold,0.2766239148697843,SELLING,44.98976117202402,140,4999.4,33.92,-0.04999999999999996,45.03,49.69,52.48,7.8,Quality 81/100 (top tier),No bounce — falling knife risk | Insider selling (1 sells)
MU,"Micron Technology, Inc.",Technology,STRONG BUY,81.6835,MOSTLY_TEMPORARY,958.1599731445312,-0.21033379929788415,0.2965628865284591,0.66638,6.2,98.734,strong_buy,0.5791841654838442,SELLING,47.924610235752056,5,4790.8,881.51,-0.07999999999999996,976.19,1094.78,1437.46,1.8,Quality 99/100 (top tier) | Fwd PE 6.2 (cheap) | Strong bounce +29.7% | Analyst: strong_buy (45) | Upside to target: +58% | Above 50-day MA,Insider selling (12 sells)
VRT,"Vertiv Holdings, LLC",Industrials,STRONG BUY,60.74657525,TEMPORARY,268.8299865722656,-0.2853150399083544,0.20529947392613976,0.43943,29.5,74.986301,strong_buy,0.2578724100732806,SELLING,36.08854951051022,18,4838.94,247.32,-0.07999999999999996,299.6,337.87,360.84,3.2,Strong bounce +20.5% | Analyst: strong_buy (26),Insider selling (1 sells)
