theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,S,태동기,57.0,-7.74,0.9,4,AMAT,후발주,626.84,1.58,39.4,71.5,1.32,7.1,False
AI 반도체,S,태동기,57.0,-7.74,0.9,4,NVDA,대장주,192.53,-8.62,-10.03,38.7,0.89,3.5,False
AI 반도체,S,태동기,57.0,-7.74,0.9,4,AMD,대장주,521.58,-2.94,0.67,59.3,1.01,3.5,False
클라우드 SaaS,B,조정기,38.6,3.93,1.09,3,SNOW,후발주,248.96,7.18,4.08,58.3,0.99,6.2,False
클라우드 SaaS,B,조정기,38.6,3.93,1.09,3,CRM,대장주,158.37,4.34,-9.87,23.1,0.82,4.2,False
클라우드 SaaS,B,조정기,38.6,3.93,1.09,3,MSFT,대장주,372.97,-1.69,-12.65,31.3,1.52,3.9,False
방위산업,B,태동기,58.7,-0.92,0.87,2,RTX,대장주,187.99,1.29,5.05,57.7,0.91,5.9,False
방위산업,B,태동기,58.7,-0.92,0.87,2,LMT,대장주,507.4,-0.69,-4.93,44.4,1.23,3.5,False
방위산업,B,태동기,58.7,-0.92,0.87,2,GD,후발주,346.71,-0.94,-0.64,50.2,1.09,3.3,False
원자력 에너지,A,소멸,41.4,-8.38,0.79,4,VST,대장주,163.49,-0.02,2.15,63.9,0.97,4.4,False
원자력 에너지,A,소멸,41.4,-8.38,0.79,4,CEG,대장주,264.02,-3.66,-7.79,57.4,0.73,3.9,False
원자력 에너지,A,소멸,41.4,-8.38,0.79,4,UEC,후발주,10.8,-10.07,-20.3,38.7,0.85,2.1,False
사이버보안,A,태동기,54.4,2.76,0.88,5,PANW,대장주,304.2,5.71,18.01,70.5,0.71,6.9,False
사이버보안,A,태동기,54.4,2.76,0.88,5,FTNT,후발주,151.35,4.57,16.69,59.4,0.88,6.6,False
사이버보안,A,태동기,54.4,2.76,0.88,5,CRWD,대장주,701.09,2.37,4.48,59.3,0.74,5.7,False
바이오헬스케어,A,과열기,88.9,10.53,1.28,5,LLY,대장주,1208.12,9.97,7.22,66.9,1.15,7.9,False
바이오헬스케어,A,과열기,88.9,10.53,1.28,5,REGN,대장주,632.9,3.76,1.83,48.7,0.94,6.7,False
바이오헬스케어,A,과열기,88.9,10.53,1.28,5,MRNA,후발주,67.27,5.18,41.41,78.3,1.16,6.5,False
로봇 자동화,A,소멸,46.9,-4.65,1.0,4,TER,대장주,436.86,-0.24,14.17,62.2,1.27,7.1,False
로봇 자동화,A,소멸,46.9,-4.65,1.0,4,ISRG,대장주,404.7,-0.51,-4.47,37.0,1.05,3.8,False
에너지 원유,C,소멸,33.7,0.85,0.89,0,XOM,대장주,136.54,-0.92,-7.09,26.4,0.77,3.2,False
에너지 원유,C,소멸,33.7,0.85,0.89,0,CVX,대장주,171.06,-1.48,-6.54,27.0,1.07,3.2,False
에너지 원유,C,소멸,33.7,0.85,0.89,0,SLB,후발주,47.0,-2.27,-14.28,22.3,1.25,3.0,False
금융,B,조정기,64.6,0.35,0.79,3,JPM,대장주,329.05,1.18,10.89,64.1,1.05,7.2,False
금융,B,조정기,64.6,0.35,0.79,3,BAC,후발주,57.88,2.99,14.6,78.9,0.82,6.6,False
금융,B,조정기,64.6,0.35,0.79,3,GS,대장주,1019.61,-7.02,1.56,46.1,0.83,3.1,False
금 귀금속,B,소멸,47.3,-6.68,0.93,2,GOLD,대장주,41.92,-0.78,-2.12,59.9,0.87,4.1,False
금 귀금속,B,소멸,47.3,-6.68,0.93,2,NEM,대장주,96.13,-7.38,-11.18,45.4,0.97,3.7,False
금 귀금속,B,소멸,47.3,-6.68,0.93,2,AG,후발주,16.89,-6.17,-17.93,49.5,0.94,3.0,False
