theme,tier,lifecycle,etf_rsi,etf_5d,etf_volume_ratio,checklist_score,ticker,role,price,return_5d,return_20d,rsi,vol_ratio,total_score,entry_eligible
AI 반도체,C,소멸,41.7,-2.2,0.96,1,NVDA,대장주,217.55,1.32,8.37,50.0,1.46,7.0,False
AI 반도체,C,소멸,41.7,-2.2,0.96,1,AMD,대장주,465.58,-1.62,-2.22,48.7,0.73,4.0,False
AI 반도체,C,소멸,41.7,-2.2,0.96,1,AMAT,후발주,461.67,-6.23,-8.96,32.8,0.9,2.8,False
클라우드 SaaS,S,태동기,63.5,5.51,0.98,5,CRM,대장주,256.0,22.39,39.12,80.4,1.63,8.7,False
클라우드 SaaS,S,태동기,63.5,5.51,0.98,5,MSFT,대장주,513.53,6.27,10.71,55.8,0.81,7.4,False
클라우드 SaaS,S,태동기,63.5,5.51,0.98,5,SNOW,후발주,328.0,-1.44,11.84,45.2,0.87,3.3,False
방위산업,B,조정기,23.7,-1.9,1.13,3,RTX,대장주,211.71,0.86,-1.3,31.5,0.85,3.9,False
방위산업,B,조정기,23.7,-1.9,1.13,3,LMT,대장주,563.85,0.05,-3.24,34.3,0.94,3.3,False
방위산업,B,조정기,23.7,-1.9,1.13,3,GD,후발주,379.32,-1.29,-1.07,30.4,0.97,3.0,False
원자력 에너지,C,소멸,51.6,-1.52,1.23,1,UEC,후발주,12.4,-2.82,29.17,58.2,1.2,5.9,False
원자력 에너지,C,소멸,51.6,-1.52,1.23,1,CEG,대장주,276.75,1.42,5.49,56.6,0.82,5.8,False
원자력 에너지,C,소멸,51.6,-1.52,1.23,1,VST,대장주,137.09,0.65,-7.49,40.4,0.82,3.5,False
사이버보안,A,태동기,44.7,3.51,1.09,5,CRWD,대장주,218.4,13.78,14.43,46.7,1.49,7.3,False
사이버보안,A,태동기,44.7,3.51,1.09,5,FTNT,후발주,166.0,8.14,2.5,51.5,0.97,6.7,False
사이버보안,A,태동기,44.7,3.51,1.09,5,PANW,대장주,371.59,3.83,11.98,45.2,1.01,6.6,False
바이오헬스케어,B,태동기,55.7,-2.02,0.99,3,MRNA,후발주,137.99,-4.92,151.71,67.9,1.01,5.8,False
바이오헬스케어,B,태동기,55.7,-2.02,0.99,3,REGN,대장주,794.19,-4.78,4.26,45.1,0.85,3.8,False
바이오헬스케어,B,태동기,55.7,-2.02,0.99,3,LLY,대장주,1174.61,-6.44,2.39,40.4,0.84,3.7,False
로봇 자동화,C,소멸,37.0,-0.65,1.2,1,ISRG,대장주,372.6,-1.64,5.45,35.4,0.66,3.8,False
로봇 자동화,C,소멸,37.0,-0.65,1.2,1,TER,대장주,354.97,-5.53,-3.46,47.4,0.86,3.8,False
에너지 원유,C,소멸,69.7,-1.51,0.96,1,SLB,후발주,57.33,6.42,15.61,70.5,1.33,7.4,False
에너지 원유,C,소멸,69.7,-1.51,0.96,1,CVX,대장주,201.86,-1.66,3.45,70.2,0.87,4.3,False
에너지 원유,C,소멸,69.7,-1.51,0.96,1,XOM,대장주,156.71,-5.09,1.47,45.2,0.98,3.8,False
금융,B,태동기,53.4,1.08,0.92,2,JPM,대장주,357.62,1.72,1.66,46.9,0.85,5.2,False
금융,B,태동기,53.4,1.08,0.92,2,BAC,후발주,62.32,1.02,0.6,41.1,1.12,3.9,False
금융,B,태동기,53.4,1.08,0.92,2,GS,대장주,1033.99,-0.51,1.53,49.8,0.95,3.4,False
금 귀금속,B,태동기,62.9,-3.09,0.98,3,NEM,대장주,127.98,-2.74,36.57,62.6,1.0,7.2,False
금 귀금속,B,태동기,62.9,-3.09,0.98,3,AG,후발주,20.76,-1.56,38.23,62.0,0.92,6.4,False
금 귀금속,B,태동기,62.9,-3.09,0.98,3,GOLD,대장주,45.55,-1.43,10.13,56.8,0.99,5.0,False
