ticker,name,sector,grade,score,nature,price,drop,bounce,roe,fwd_pe,quality,analyst_rec,analyst_upside,insider_signal,rsi,shares,amount,stop_loss,stop_pct,target_1,target_2,target_3,risk_reward,reasons,warnings
MNST,Monster Beverage Corporation,Consumer Defensive,WATCH,34.961650500000005,MOSTLY_TEMPORARY,47.790000915527344,-0.5218130903734357,0.049868199361507506,0.25704,36.5,91.846602,buy,0.04897321615400707,SELLING,49.89283096306102,104,4970.16,44.15,-0.07607450098029493,72.73,86.34,94.5,10.6,Quality 92/100 (top tier) | Analyst: buy (23),Fwd PE 36.5 (expensive) | Insider selling (4 sells) | 고PER(37x) × 금리 페널티 -15점 | 매크로 환경 페널티 -15점 적용
APP,Applovin Corporation,Communication Services,STRONG BUY,62.4435,MOSTLY_TEMPORARY,305.7699890136719,-0.5017598453126304,0.006616997575150639,2.03686,14.6,77.774,buy,0.7278431500801256,SELLING,22.137098235959968,16,4892.32,290.48,-0.05000000000000007,458.73,536.22,582.71,15.1,Analyst: buy (31) | Upside to target: +73% | RSI 22 (oversold),Insider selling (7 sells)
TTD,"The Trade Desk, Inc.",Communication Services,PASS,25.0,STRUCTURAL,13.180000305175781,-0.4644453483015375,0.0,0.15441,13.2,77.2154,hold,0.015680576631259546,SELLING,24.29720159864877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RSI 24 (oversold),No bounce — falling knife risk | Insider selling (2 sells) | Structural decline — score ×0.5
QCOM,QUALCOMM Incorporated,Technology,PASS,27.0,STRUCTURAL,160.75,-0.35724754443326573,0.08901835468678237,0.33754003,15.8,86.071,hold,0.2012441679626749,SELLING,60.342494342417325,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quality 86/100 (top tier) | Bounce +8.9%,Insider selling (12 sells) | Structural decline — score ×0.5
ROL,"Rollins, Inc.",Consumer Cyclical,BUY,50.144999999999996,TEMPORARY,36.90999984741211,-0.34246694592879323,0.02470847802159339,0.37008998,28.4,80.58,hold,0.23511893795719327,SELLING,38.60988170151698,135,4982.85,34.94,-0.05338930944264188,46.08,51.11,54.12,7.2,Quality 81/100 (top tier),Insider selling (1 sells)
FSLR,"First Solar, Inc.",Technology,BUY,52.0,MIXED,214.27999877929688,-0.3266928553674882,0.07548681425151253,0.18509,9.3,76.31066566666667,buy,0.2765447078588763,SELLING,38.910926919761934,23,4928.44,197.14,-0.08000000000000002,258.75,288.5,306.35,4.3,Fwd PE 9.3 (cheap) | Bounce +7.5% | Analyst: buy (30),Insider selling (4 sells) | Mixed signals — score ×0.75
MRVL,"Marvell Technology, Inc.",Technology,WATCH,36.83204129166667,MOSTLY_TEMPORARY,237.0399932861328,-0.25070799667496957,0.45067320771321545,0.16028,38.0,71.32816516666666,strong_buy,0.0964993250084374,SELLING,64.958505271722,21,4977.84,218.08,-0.08000000000000002,239.88,278.11,301.06,2.2,Strong bounce +45.1% | Analyst: strong_buy (40) | Above 50-day MA,Fwd PE 38.0 (expensive) | Insider selling (7 sells) | 고PER(38x) × 금리 페널티 -15점 | 매크로 환경 페널티 -15점 적용
PNR,Pentair plc.,Industrials,BUY,58.028816666666664,MOSTLY_TEMPORARY,64.4000015258789,-0.2989989955491074,0.05207158168441269,0.17126,12.4,64.11526666666666,buy,0.1901065217391303,SELLING,42.03936710191035,77,4958.8,61.18,-0.050000000000000065,76.54,84.2,88.8,6.2,Bounce +5.2% | Analyst: buy (14),Insider selling (1 sells)
CBOE,"Cboe Global Markets, Inc.",Financial Services,STRONG BUY,61.621041166666664,MOSTLY_TEMPORARY,300.739990234375,-0.17815562193741533,0.2990367473119821,0.26297,19.8,86.48416466666666,hold,0.047891367959034384,SELLING,52.00110301478116,16,4811.84,276.68,-0.07999999999999999,298.72,332.33,352.49,1.3,Quality 86/100 (top tier) | Strong bounce +29.9% | Above 50-day MA,Insider selling (3 sells)
CDNS,"Cadence Design Systems, Inc.",Technology,WATCH,31.80995,MOSTLY_TEMPORARY,319.0199890136719,-0.2338433252703626,0.017315580022299173,0.23229,33.5,83.2398,strong_buy,0.26618791925271157,SELLING,30.81744800388219,15,4785.3,303.07,-0.04999999999999996,364.99,390.69,406.11,4.5,Quality 83/100 (top tier) | Analyst: strong_buy (27),Fwd PE 33.5 (expensive) | Insider selling (9 sells) | 고PER(33x) × 금리 페널티 -15점 | 매크로 환경 페널티 -15점 적용
